created_time,message,id,object_link.connections.comments.message,from
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Se os pais dos meninos tivessem uma arma seria mais fácil ainda pra eles obterem uma arma.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Sai pra lá carniceiro,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira Extrema imprensa? Kkkkkk
Coisas de seguidores da familícia Bolsonazi!",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,José Luís Zasso vão proibir as bestas também? As facas? Situação difícil de resolver.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Larissa Alves, não se trata de impedimento, mas sim, de já quererem atribuir o fato a flexibilização de armas. _ assassinos e desequilibrados não usam armas legais.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Depois dessa apreensão de armas no condomínio deu para entender a campanha para a liberação de armas , o interesse nisso , a polícia está envolvida no tráfico de armas no Brasil e o governo incentiva a liberação do uso, estamos nas mãos de quadrilha, e aí juiz MORO E AGORA????? E AGORA SUPREMO?????????????? A SOVIEDADE NÃO PODE ACEITAR ISSO.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"""extrema imprensa"". A pessoa é burra, mas ela tem que esfregar isso na nossa cara. 🐂🐂🐂🐂",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Morreram alunos, e você estão preocupados com seus egos direitistas! Vai se foder!",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,mais um aqui Polícia Federal - PF,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira Os EUA têm um dos maiores índices de ataques com armas de fogo em escolas do planeta. Porém, as vidas das crianças, adolescentes e adultos não são mais importantes que a grande indústria de armas dos EUA(esta que comanda a política americana).

O ataque em Suzano reflete um pouco isso... principalmente do que está por vir.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Eram armas, independe !",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Não. Mas com a liberação das armas isso ficará ainda mais fácil de acontecer. Só pegar a arma do meu pai e dar um tiro na cara do amiguinho por não concordar comigo. Tá bom pra você? 😒,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Rafael Octávio Casarotto a questão não é proibir, a questão é restringir o acesso. Quanto mais permissivo é o acesso, mais fácil que vá parar em mãos de quem não deveria. é uma questão quase lógica, mas que muita gente fica cega por ideologia. Não vai se resolver, nem tem como resolver totalmente, mas é possível que se diminua e se minimize os estragos.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Rafael Octávio Casarotto e a comparação com faca nem cabe. Facas podem ser usadas como arma, até o teclado que estou digitando agora pode matar, mas a função principal, primeira, das facas e dos teclados não é essa. Uma arma de fogo, ainda que para defesa, tem a função principal de ferir alguém, foi feita e projetada pra isso...",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,José Luís Zasso mais restrição que hj em dia? Sem contar que você vai gastar no mínimo uns 5 mil reais no mínimo.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,José Luís Zasso aliás a região onde moro é possivelmente uma das mais armadas do Brasil e uma das mais seguras. 🤷,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,A violência vai diminuir se a arma for legalizada?,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira, a questão não é só o uso da arma em si, mas o discurso de ódio que inflama, principalmente jovem...",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Você acha mesmo que, quando liberar armas, as pessoas vão comprar na loja?! Pensa antes, amigo! Até com jogo de vídeo game o povo não compra original...",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Rafael Octávio Casarotto há uma série de fatores que contribuem para os índices de criminalidade, o acesso às armas é um deles, mas não é o único... Fui até pesquisar aqui o município de Seara em Santa Catarina, em 2016 (os dados mais recentes), no Atlas da Violência. A taxa de homicídio foi maior que o do município de São Paulo.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,sempre tem um querendo lacrar,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Kátia Chega,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Não muda nada! é da arma que se trata, onde estivar arma de fogo haverá algo de ruim",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"José Luís Zasso essa informação é equivocada, o município de Seara teve 1 homicídio em 2016 conforme dados da SSP-SC https://www.google.com/url?sa=t&source=web&rct=j&url=http://www.ssp.sc.gov.br/index.php/component/content/article/9-uncategorised/492-relatorios-semanais%3FItemid%3D437&ved=2ahUKEwi6ktiz0__gAhWuLLkGHTRwANoQFjAAegQIAxAB&usg=AOvVaw3vFj61RlUOXZ9dJ-2rz1cx&cshid=1552498453111 média de 5,5 homicídios por 100 mil habitantes, o município de São Paulo 10,9 por 100 mil habitantes. Além disso eu falei ""Região"" não cidade, a região do Alto Uruguai teve um índice menor que esse.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"A questão não é a posse, mas o incentivo ao uso. Essa cultura é que é terrível. Use a inteligência.",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"Cala boca papagaio
Para de repetir o que sua tia te fala no WhatsApp",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"A ausência de livros mata, você por exemplo já está morta.",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,Wendy Hívya e vc quer likes,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,É muita ignorância,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"Realmente, Você é o exemplo vivo que algumas escolas falharam.",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,Vai propor de armar as crianças e adolescentes também pra poderem se defender?,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"Wendy Hívya por isso que quem atirou veio de fora, nao de dentro da escola de livros anjo",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,Que comentário insensível. Crianças morrem numa escola e tu fala uma asneira dessas...,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"Fato!
Outra certeza também é que a escola não devia estar bem iluminada.
Lâmpadas de LED evitariam o crime.",
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,esse lugar está doente demais,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,Quanta IDIOTISSE mew pai do céu!!,
2019-03-13T14:16:35+0000,"Numa escola? Cheia de livros? Isso aconteceu porque ninguém deu um livro a ele. Certeza! O ""adolescente "" coitado, só queria livros e rosas.",3147976375217403_3148019321879775,"Olá pessoas que me conhecem kkk.
1- nem merece resposta por se tratar de fake.
2- se não tivesse sobre o efeito de maconha saberia que eu usei de sarcasmo e teria a noção de que tentar me agredir só mostra a merda que és. 
3- Vc me deu mais que isso, me deu comentário, obrigada meu herói. 
4 e 5- Interpretação de texto e sarcasmo mandou lembranças,inclusive para meu amigão que super me conhece e que sua opinião sobre mim é super válida. Lacrou.
6- Alunos falaram que os atiradores eram ex alunos. Anjo.
7- interpretou o texto, sacou a referência e entendeu o sarcasmo que para muitos, nem desenhando.",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,Quem mata sao as pessoas e nao as armas,
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,"Manuela Marla para com esse mesmo papinho miado! Oque matam são pessoas, armas não matam ngm, armas protegem! Pra matar alguem não precisamos só de armas se vc nao sabe.",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,"Ta , agora usa esse discurso pro bandido.
Se ele se comover a gente promete nunca mais fazer propaganda armamentista.",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,"Manuela Marla quem quer matar adquire uma arma facilmente moça , ou faca ou sei la oque , armas não matam , quem mata é a mente por traz da arma , o porte é exatamente pra se proteger de algo assim ! Ou seja o porte será pra quem tem capacidade pra isso inclusive capacidade mental pra isso !",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,"Felipe Pontes, mas colocar mais armas no mercado significa, obviamente, mais armas circulando e mais armas nas mãos das pessoas ”erradas”. Aliás, nem sequer existe esse conceito, tanto que vemos policiais milicianos, pessoas “do bem” matando a torto e a direito. Não há teste psicológico no universo que preveja esses incidentes (e os acidentes).",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,"Manuela Marla, fia. Quem quer ter uma arma, compra em qualquer esquina. Em qual mundo de fantasia você mora?
Qualquer feira livre você compra arma sem registro. 
Arma realmente foi feita para matar, mas pode ser usada para se defender.",
2019-03-13T14:33:21+0000,"Alguém acha que mesmo com porte legal, alguém que quer matar vai respeitar o fato de não ter posse, somente porte? Vocês acham que as armas legalizadas jamais serão contrabandeadas, roubadas, fraudadas? Arma não foi feita pra nada a não ser para MATAR.",3147976375217403_3148070151874692,Oliveira Acássio entendi. Então flexibilizar o porte vai melhorar essa situação que vc acabou de descrever? “Em qual mundo de fantasia você vive?”.,
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Paulo Teixeira TBM acho!já foi comprovado por A mais B,escolas militarizada são melhores em todos os aspectos",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,Paulo Teixeira Deus acima de tudo,
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,Luiza Rocha pra vc puxa saco de bandido é Lula acima de tudo. Usam tragédias pra propaganda política. Vcs são a escória da humanidade.,
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Escolas militarizadas custam quantas vezes mais que escolas normais? Num país onde o Bolsonaro não quer dar um centavo a mais pra educação, quantas escolas militares é possível abrir?",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,Paulo R. G. Nunes entao vamos deixar as crianças nessas boquetas aí que custam menos...,
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.otempo.com.br/mobile/capa/brasil/estudante-de-col%25C3%25A9gio-militar-custa-tr%25C3%25AAs-vezes-mais-1.2019799%3Famp&ved=2ahUKEwjyjvO3rv_gAhVKIbkGHQw5BBwQFjACegQIBBAB&usg=AOvVaw1OaffibP4PpfX7YRo6DZj4&ampcf=1

Fale isso pro grande Bolsonaro que não quer gastar um centavo a mais com educação.
O mesmo Bolsonaro que pegou uma menina no colo durante a campanha e fez ela fazer sinal de arminha com a mão. Lembra?",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Paulo R. G. Nunes para de falar mentira cara, ele mesmo já disse várias vezes que é a favor de escolas militares...",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Paulo R. G. Nunes se vc não entendeu vou lhe explicar,no Brasil se gasta muito com educação para a posição q ocupa no Programa Internacional de Avaliação de Alunos (PISA),e isso tem que ser investigado,muitos países investe menos da metade do Brasil e ocupa posição melhores,e isso tem que ser investigado",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Mentira? Olha as propostas do teu candidato. O cara falou durante a campanha em abrir UMA escola militar em cada capital. UMA.
Isso claro durante a campanha, pq depois que se elegeu começou a dizer que se gastava demais com educação. Quer apostar quanto que até o fim de seu governo o Bozo não vai abrir nem 10 escolas militares em todo Brasil?
Não é mentira. Basta ver o que ele dizia qdo candidato e o que ele diz depois de presidente.

www.google.com/amp/s/noticias.uol.com.br/confere/ultimas-noticias/eder-content/2018/09/20/eleicoes-bolsonaro-promessa-educacao-colegio-militar-cada-capital-2020.amp.htm",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"No Rio de Janeiro, as escolas estaduais não têm porteiros. O problema não é a escola ser militarizada, é a escola não ter investimentos.",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Vão discutir pra quê, Danilo Silva. O cara é o típico programador incel de direita chupa bola de milico",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Não trepa, fica assim",
2019-03-13T14:19:32+0000,"Em escola militarizada ninguém entra atirando, o porteiro já mata o cara ali mesmo...",3147976375217403_3148027775212263,"Danilo Silva vou te explicar tb sobre gasto com educação. O Brasil é o país que menos gasta com o aluno. Calculo de despesas dividido por cabeças matriculadas.
O que se apresentou do PIB é muito simples. Veja o PIB brasileiro, o tamanho da população e o tamanho da rede de ensino com todo seu aparato. Agora veja os outros países que constam na Lista como Argentina e México. Veja o tamanho do Pib deles, o tamanho da populaçao e o tamanho da rede escolar. 
Comece a analisar a equação PIB ÷ POPULAÇÃO E TAMANHO DA REDE DE ENSINO. Vc vai ver que por cabeça de aluno o Brasil é um dos que gasta menos.",
2019-03-13T14:04:07+0000,Mais uma fatalidade feita por pessoas loucas que por algum motivo conseguiram ter o acesso a arma de fogo. Deus conforte o coração da família das vítimas.,3147976375217403_3147986835216357,Armas nas mãos de cidadão de bem da nisso.,
2019-03-13T14:04:07+0000,Mais uma fatalidade feita por pessoas loucas que por algum motivo conseguiram ter o acesso a arma de fogo. Deus conforte o coração da família das vítimas.,3147976375217403_3147986835216357,Acesso Clandestino as armas de Fogo*.,
2019-03-13T14:04:07+0000,Mais uma fatalidade feita por pessoas loucas que por algum motivo conseguiram ter o acesso a arma de fogo. Deus conforte o coração da família das vítimas.,3147976375217403_3147986835216357,Ludovick Salvatthore Como se o garoto pensasse.. Não vou matar meus coleguinhas pq a arma do meu pai e registrada!! Lamentável!!!! Meus sentimentos..,
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,Daniel Furlan Deixe de defender o uso de armas. Mesmo que fossem registradas poderiam ser dos próprios pais.,
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Julieta Braga Torres, poderia. Nesse caso foi?",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Julieta Braga Torres vc acha q foi? Kk
Seriamente vc não conhece SP, encontram armas em qualquer boca de comunidades por aí",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Julieta Braga Torres, aproveitando sua opinião contra o porte de arma. O índice de assassinos por armas de fogo diminuiu ou aumento com a Lei do Desarmamento?",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Moby Imoby Lu Lu, hum. O índice de assassinos por armas de fogo diminuiu ou aumento com a Lei do Desarmamento?",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,Esse povo não raciocina não. Pqp,
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Ton Aguiar, normal.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Daniel Furlan poderia ser registrada, roubadas, mts coisas, mais armas na mao das pessoas mais mortes, simples",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Luiza Rocha, é.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Toda arma ilegal com numeração raspada já foi uma arma legalizada feita em uma industria certificada e numerada bixo, quanto maior o numero de armas legalizadas maior o numero dessas armas que serão extraviadas/roubadas/vendidas para o mercado ilegal.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Maik B Manhães, verdade. Seguindo sua linha de raciocínio é preciso desarmar os traficantes, contrabandistas, milicianos, terroristas e todas as facções.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"E daí? Já teve notícia parecida com um garoto que pegou a arma do pai escondido. Arma é feita pra matar, legalizada ou não!",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Andressa Lima, facas também podem ser usadas para matar. Já vi um cara espetar uma faca na barriga de um politico.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Qual a diferença entre ter o porte/ posso de armas ou não? 

Com posse eles não matariam?
 Essa sua lógica falha.",
2019-03-13T14:14:41+0000,"Procurem saber se as armas que os dois ""meninos"" portavam estão devidamente registradas.",3147976375217403_3148013661880341,"Deise Nóbrega, nem sei se te respondo isso.",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Clauton Corsetti você nem vota, você é cachorro.",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,O que o Presidente tem com isso ?,
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Pessoas matam pessoas desde o primórdio da humanidade, o que o Bolsonaro tem haver mongolao?",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Clauton Corsetti o que tem haver o Bolsonaro com adolescentes drogados, com armas compradas em feira do rolo ???",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Não sabe o que se passa .Vem aí uma recessão maior do que já tivemos , a produção industrial caiu 2.6 em Janeiro em relação ao mês passado .Isso não é uma democracia , votei em Bolsonaro como última esperança , tem que tomar medidas drásticas , o país está afundando .",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,Clauton Corsetti para de fumar maconha estragada,
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,Capítao Bolsonaro presidente da república federativa do Brasil até 2026...,
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,Tá bom Pinóquio a gente acredita em você,
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Arnaldo Oliveira ,..O Titanic está afundando .",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"Clauton Corsetti O Titanic está afundando , chega de fingir que isso é uma democracia !",
2019-03-13T14:11:09+0000,E Bolsonaro continua brincando de democracia .Não votei nele para isso.,3147976375217403_3148004811881226,"O que o presidente Jair Messias Bolsonaro tem a ver com isso, seu lunático MENTIROSO?",
2019-03-13T14:22:35+0000,"Pra quem tá falando bobagem sobre armas, não tem mais volta, elas não vão simplesmente sumir. Nós temos q aprender a lidar com elas, estatuto do desarmamento não serviu pra nada. Temos que parar de por a culpa dos crimes em objetos, são as pessoas, pessoas matam!",3147976375217403_3148036945211346,Percebemos o nível da pessoa quando a mesma demonstra sentir mais empatia por um miliciano a 6 crianças que acabaram de perder suas vidas.,
