Comentário,notaPositiva,notaNegativa,Sentimento
"Parem de culpar o presidente! Sejam mais maduros , olhe q tragédia aconteceu. Mães q estão desesperadas agora com seus filhos no hospital e outras mães q estão chorando a possível morte de seu filho. E a família da diretoria q infelizmente morreu, por conta de um retardado que pegou uma arma e entrou atirando em inocentes, e depois vai alegar que teve um surto. Não sei se ele se matou, mais com certeza vai pro inferno! 😡😭",2,-4,negativo
Que horror!!!,1,-1,neutro
Kkkk se todos os acidentes com armas for associado ao presidente acho justo q todos os acidentes de trânsito e mortes por embriaguez deva ser culpa do luladrao,2,-4,negativo
"Segundo o governo, no Brasil não tem nada a ver liberar o porte de 🔫.",1,-2,negativo
"Depois vão dizer os bolsominios que isso não é reflexo dos votos deles no ""Mito"" laranjal!

Infelizmente a sociedade está pagando.
Nesse caso, nossas crianças!",1,-3,negativo
Crianças morreram e as pessoas preocupadas se é ou não culpa do Bolsonaro!!! Que nojo do ser humano...,1,-4,negativo
"agorinha o pessoal vem dizer que a culpa é das armas, quando um assaltante entrar na sua casa e ameaçar sua família com uma arma, faz o nome do pai e reza pra ver se ajuda",1,-3,negativo
"PRONTO,para queria um Brasil igual os EUA,seja bem vindo,no EUA isto é comum,o cara surta e mata dezenas de pessoas",3,-2,positivo
REDE GLOBO MAMOU NA DITADURA AGORA QUER DESTRUIR NOSSA PÁTRIA AMADA BRASIL 🇧🇷🇧🇷🇮🇱,3,-3,neutro
"Isso não tem a ver apenas com legalizar arma ou não, mas com gente psicótica mesmo. Esse país tá indo de mal a pior. E uma característica comum é que sempre que alguém faz algo desse porte se mata depois.",2,-4,negativo
"Vão dizer "" Se os professores e os outros alunos estivessem armados poderiam se defender"".",1,-3,negativo
"Todo vagabundo, assaltante, bandido ... É contra o porte e a posse de arma com o cidadão de bem. Eles não aceitam a concorrência.",2,-2,neutro
"EFEITO BOLSONARO depois que ele foi eleito a violência aumentou e muito principalmente feminicidios...
Ele deu voz a esses demonios.
Ps não sou petista.",1,-4,negativo
"Isso é culpa da primeira lei que o presidente maravilhoso dos idiotas sancionou a liberação de armas, arma em casa é inadmissível, e agora como ficam estas famílias que perderam seus filhos? Tem que apreender todas armas deste País com esta lei ridícula que este homem sem amor a Pátria aprovou.",3,-3,neutro
Olha no perfil do face dos pais que vcs entendem tanto ódio ao próximo,1,-4,negativo
Só falta a mídia globeleza dizer que foi alguém da família Bolsonaro que atirou.,1,-2,negativo
Os carniceiros da esquerda já chegaram para falar das armas e não das vítimas?,1,-3,negativo
E ainda há quem apoie as armas ! Armas são a desgraça da humanidade.,2,-2,neutro
"É por isso que não sou a favor do porte de arma para a população...essa culpa eu não carrego, não votei em Bolsonaro. Que tristeza, tá difícil de viver no Brasil... Lamentável !",3,-3,neutro
"Quanta tristeza. Mandamos os filhos pra escola para ter segurança e um bom futuro e vem uma carniça dos infernos fazer isso. Maldito, mil vezes maldito.",2,-3,negativo
"O que ñ faltam são armas ilegais e nas mãos erradas,chega de hipocrisia meu povo!",1,-2,negativo
"Quanta bosta leio aqui. Querem ligar ussk ao novo governo. Me poupe gente, 1. esses ataques sempre existiram 2. As leis não foram aprovadas ainda liberando posse e porte de arma. 3. Crianças e adolescentes não poderiam ter. 4 - essas armas são de crime e vem de bandidos não de um cidadão de bem. Sendo assim parem de falar bosta. Aliás vai nas favelas q você vai ver crianças portando de pistola a fuzil.",3,-3,neutro
Pelos comentários fico certo o porquê do Brasil ser um lixo de sociedade...,1,-2,negativo
"Crianças morreram no tiroteio e tem gente falando de política. Vocês são muito escrotos, pqp",1,-3,negativo
Crianças assassinadas e vcs politizando o assunto. Vão tomar no meio do cu de vcs! Podia ser seu filho,1,-3,negativo
"Desculpe o palavrão... 
Mais vai tnc quem está associando esse desastres a política. Vão se tratar e se for possível vão para o inferno.
É disparo de armas de fogo em uma ""Escola"" de ensino fundamental possivelmente crianças de 5 a 14 anos. É um absurdo, e vcs vem falar de política.",2,-3,negativo
"Será que agora entendem que o desarmamento não resolve? Quando um louco decide adquirir uma arma ilegalmente e sair atirando por aí, ele o fará!",2,-2,neutro
"Ainda querem facilitar armamento, tem muita gente doente e com ódio, tem que facilitar o acesso ao tratamento mental e rivotril e afins.",3,-4,negativo
Esses marginais mirim não são crianças vítimas da sociedade 😠 esses menores são mais perverso q certos adultos pq tem a certeza da impunidade 😠,3,-3,neutro
Não é A liberdade de andar armado a única coisa que esse goveno de merda propôs até hoje? Está aí o resultado bando de gado. Faz arminha com a mão agora bando de imbecis.,1,-2,negativo
culpa do biroliro,1,-2,negativo
"Quer ver que daqui a pouco os analfabetos funcionais (esquerdistas) vão botar política no meio disso, falando sobre posse de armas, por que esse tipo de gente é burra... daqui a pouco vocês vão ver!",2,-3,negativo
"Como o ser humano é tão imbecil a fazer ligação política com este ataque, a poucos um homem incendiou uma escola, que Deus proteja estas crianças de todo mal.",1,-3,negativo
"É o Brasil indo ladeira abaixo, armem a população o plano de governo já está dando certo, certíssimo",3,-1,positivo
"O universo da criminalidade pode começar no Vídeogame! Homens bombas... não existem por acaso...eles são produzidos por fatores internos e externos! BANDIDO NÃO TEM PORTE DE ARMAS! Bandido rouba o contrabandeia armas!! Só pessoas de bem, pode ter acesso à compra de uma arma para sua legítima defesa!! O grande problema do nosso país, foi ter dado asas para a criminalidade, sob o manto da impunidade !! Quando a criminalidade cai na banalidade...a coisa tá feia! Acorda Brasil! Curiosamente, as estatísticas da criminalidade disparararam aparentemente nos governos PT, mesmo com os ditos ""pais dos pobres no poder""... e, segundo eles, com o maior programa social de atenção à pobreza, fome e miséria, que já tivemos no país, em todos os tempos!! Que curioso! Os programas sociais do PT, surtiram efeito contrário na criminalidade e impunidade do país! Isso se chama Corrupção dos governantes!",3,-3,neutro
Meu que tristeza porque essas merdas não se mata sozinho sem prejudicar pessoas inocente muito triste .,2,-3,negativo
Em São Paulo cinco crianças mortas a tiros por dois adolescentes.E o jumento do presidente flexibilizou o uso de armas de fogo.,1,-4,negativo
"Não existe esquerda sem mentiras e vitimização. Márcia Tiburi, a mulher a favor do assalto, disse que sairia do Brasil porque está sendo ameaçada. A verdade: seu marido, que é juiz, recebeu licença remunerada para fazer pós-doutorado em Paris. Tudo bancado por nós, obviamente.
https://youtu.be/8hv1D6EgWfc",2,-3,negativo
"Mentira a lei do desarmamento proíbe o uso de arma, isso é para você idiota que acredita nos contos de esquerda. Toma burrão.",2,-3,negativo
"Vamos armar a população, as crianças não vão achar as armas dos pais e levar pra escola não...

Antes do Bolsonaro já era normal esse tipo de reportagem, todo dia crianças morriam por conta de armas dos pais levadas pra escola...

Não é culpa do armamento não.",3,-3,neutro
Lembram de Realengo? Lá existia a proibição da posse de armas e a tragédia aconteceu. Ou seja: pessoas matam pessoas. Vão lacrar em outro lugar com essa falácia da liberação da posse de armas.,1,-3,negativo
A rapaziada que é contra o atual governo devem estar vibrando com essa notícia,1,-2,negativo
"Quando uma onda de gente sem escrúpulos, como o presidente e sua trup, fala que armas são seguras e que ""protegem"" para uma sociedade ignorante, não há de se aparecer coisas melhores 😢, que Deus abençoe a todos, e que o meteoro chegue logo.",2,-3,negativo
"Logo logo um Bolsominions vai dizer , ""se os alunos estivessem armados teria evitado"".",1,-2,negativo
Pior é ver o lixo do PSOL defendendo de a polícia mata um lixo desses e pior ainda é dizer que um cara desses tem recuperação,1,-3,negativo
Se a lei já estivesse valendo.. quem sabe pelo menos um desses crápula não tivesse conseguido armas.,1,-1,neutro
Ver petistas despejando a merda que tem no cérebro nos comentários.Isso não tem preço.😂😂😂😂😂😂😂😂,1,-2,negativo
"O estranho que os 13 anos de PT um vagabundo entrou numa escola em Realengo no rio e matou crianças e foi morto o estranho será que o Bolsonaro também tem culpa , pois para os comedores de capim neste país eles coloca a culpa no Bolsonaro",2,-4,negativo
"Portões Abertos, nenhum agente de segurança, acesso fácil às dependências e esperando algum Idiota troglodita colocar a culpa na Arma.",2,-2,neutro
"Tristeza 😥 vc deixa seu filho na escola e pensa que ele está seguro!!!! E vem uns malditos desse, faz isso!!! Onde vamos parar com tanta violência Deus 😥",2,-4,negativo
"Com arminha é mais fácil né. Cidadao de bem, da moral e dos bons costumes. Monstros criados pela sociedade de nojo.",2,-2,neutro
Esqueceram de dizer que quem atirou foi o Bolsonaro e que a Mariele foi uma das Vitimas !,1,-2,negativo
"Quanta crueldade e covardia. Certas coisas não deveriam ser noticiadas, copiaram essa m dos EUA.",1,-2,negativo
"deixem de ser bestas, isso sempre aconteceu 🙄 nada de efeito de presidente! vocês são doentes deveriam prestar pêsames e não envolver política",1,-2,negativo
"Sempre tem um retardado para vir falar esse tipo de coisa que aparece com atirador foi numa loja. Fez testes psicológicos. Pagou taxas fez aulas de tiro. E comprou uma arma registrada .

vagabundo foi ali numa esquina comprar uma arma ali de um traficante foi lá na escola e meteu bala se algum professor tivesse porte de arma teria matado ele antes dele atirar em alguma criança",2,-3,negativo
"Qto esquerdista de merda hein...
Governo tem 3 meses, quantas dessas notícias vocês já viram antes do atual governo ?
Vão se foder e rezem pela alma dessas crianças seus animais comunistas !",1,-4,negativo
"A extrema esquerda com sua hipocrisia e má intenção, sempre usando qualquer coisa como escudo para atacar o governo, tudo porque seu ladrão de estimação perdeu as eleições.",2,-2,neutro
Pelo amor de Deus nao fala besteira sempre existou essas miserias e agora tudo e Bolsonaro como sao infelzes.,3,-4,negativo
"Por mim tinham atiradores de elite em cada escola, criança não tá segura nem dentro de sala de Aula. Querem julgar que armamento na mão de Cidadão de bem é errado, mas esquecem que vivem em um mundo doente que ninguém vai trocar arma por livros na hora de atirar na cabeça do seu filho. Chega de inocentes pagarem o preço, vagabundo vai continuar andando armado, se eles podem, o mínimo que deveríamos ter é o privilégio de ter pessoas armadas e capacitadas dentro de escolas para defender as crianças!",3,-2,positivo
"Antes do Bolsonaro nunca tinha acontecido este tipo de tragédia, alias nem armas os cidadão e o bandido tinham... Me poupe aconteceu e vai continuar acontecer enquanto tivermos estas leis brandas.",2,-3,negativo
"Muiito pesar , triste,. .. ... agora facilitaram armas para às crianças poderem se matar. Que desgraça! O que mais falta acontecer nesse pais? Viramos um país de milicianos ! ENSINARAM VINGANÇA PARA AS CRIANÇAS!",3,-3,neutro
"A esquerda sempre de boca aberta a espera de notícias ruins que possam ligar ao governo..
Mídia corrupta. .",2,-2,neutro
"Enojada com esses demônios que fizeram isso, que ardam no fogo do inferno por tanta dor causada.",1,-4,negativo
O mundo está cheio de panaca e otários inclusive você quê está lendo esse comentário,1,-3,negativo
Começou a Globo lixo vomitar! Vivíamos em um paraíso antes seus merdas! Acabou a festa de vcs...,4,-2,positivo
Quanta tragédia nesse Brasil meu Deus só esse ano enquanto nossos políticos brinca de política tá feio,1,-3,negativo
"Alguém tem que culpar alguém! A culpa é do sistema podre, ineficiente e corrompido de tudo. Sistema judiciário, educacional, saúde e segurança pública e político, instituições falidas, pessoas omissas . Todos que se omitem, roubam, traficam, endeusam falsos heróis e políticos, estão puxando o gatilho, desferindo o golpe, o esfaqueamento. Quantos inocentes mais??? Quantas vítimas mais????",2,-3,negativo
"Pelos comentários daqui, vejo que tem um monte de pessoas doentes que precisam se tratar. Veem política em Tudo, bando de débeis mentais.
Pessoas chatas tanto de um lado qt do outro, brigando para defender seu corrupto de estimação.",2,-3,negativo
"Tem que liberar o porte para as crianças se defenderem😂😂😂
VIVA BOLSONARO",1,-2,negativo
"Em Realengo RJ, a mídia corrupta escondeu o vínculo do atirador com extremistas islâmicos.. falemos mais sobre Realengo e após investigações falem sobre essa tragédia também!",1,-3,negativo
"Ah sério que estão falando que é por causa do Bolsonaro? Pelo jeito Bolsonaro que implantou ou legalizou e que fabrica armas e distribui né, arma se consegue numa esquina, com bandidos, em qualquer lugar !!!!!",1,-3,negativo
"Parem de fazer palanque eleitoreiro usando tragedia, é medíocre.",1,-2,negativo
"Se tivessem pessoas de bem armadas no local, provavelmente teriam parado os marginais e a tragédia seria menor.",2,-3,negativo
Tá difícil Viver ou sobreviver neste mundo !! Senhor tem misericórdia desse nosso Povo brasileiro que sofre cada dia mais!! Só notícias ruins tragédias!!!!,1,-4,negativo
"TAKEOPARIU (olha o japinha ai de novo)... os dementes que pregam o desarmamento acham que os bandidos compram armas legalizadas? É isso mesmo que estou lendo nos comentários? Se comprar arma no Brasil não é legal, como tantas armas param nas mãos dos bandidos?",2,-2,neutro
"Podia ser o filho(a), de qualquer um... mas o importante é o porte de armas de fogo pra ""proteger"" o ""cidadão de bem"" ... estamos perdidos, país das milícias, dos atiradores em escolas de fundamentalistas religiosos... vamos acabar igual ou pior que o Iraque ou Afeganistão!",2,-3,negativo
Para despistar tudo que está sendo descoberto tem que ter algo grande para canalizar a imprensa pra outros fatos,3,-1,positivo
Aí eu falo se tivesse vigilante ou o porte de arma liberado em geral para população isso não teria acontecido teríamos uma chance de revidar.,3,-3,neutro
"Tenho vergonha de um país que trata uma tragedia dessa como tanta falta de respeito com as vítimas e familiares. Querem usar a politica para justificar... Antes do presidente não avia violência, e os adolescente não tinha facilidade de utilizar uma arma... cansada dessa hipocrisia, dessa falta de amor ao próximo... Meu Deus!!! Não é o mundo que esta chato, mas sim as pessoas que estão perdendo o amor ao próximo!!! Mais amor gente... as pessoas estão seguindo caminhos errados!!! E depois culpam os outros...",3,-4,negativo
"Hooo gente hipócrita credo,antes do Bolsonaro ser presidente o Brasil e o mundo viviam em uma divina paz.
Povinho ignorante",2,-3,negativo
Aí os Bolsonaros vão dizer: se os alunos tivessem armados poderiam se defender... (risos),1,-3,negativo
Caralho tem q acontecer uma tragédia dessas para a Mídia parar de falar dessa tal de Marielle,1,-3,negativo
"Se tivessem alguém armado, isso não teria acontecido, armado vc mata ou morre desarmado só morre",1,-2,negativo
Filhotes do Bolsonaro! As bestas paramilitares tomaram conta desse país!,2,-2,neutro
"""Se as crianças estivessem armadas isso não teria acontecido"" Bolsominion",1,-1,neutro
"Campanha do desarmamento resolveu mesmo o problema, desde quando, delinquentes precisam de armas legalizadas?",2,-2,neutro
"Esse é culpa da mídia, o midiota, que assiste demais TV e se considera ""resistência"".",1,-2,negativo
Agora a esquerda vai dizer que a culpa é do bolsonaro nossa esquerdista é tudo retardado,1,-2,negativo
"Vocês me dão nojo, ao invés de mostrarem compaixão com as vítimas, ficam discutindo sobre política, culpa do governo A ou B 
Puta que pariu .... triste !",2,-4,negativo
"Vamos continuar armando o povo, porque segundo o governo, a solução é essa! Imundos 😠😠😠😠😠",1,-4,negativo
"Infelizmente, a escola pode se tornar um criadouro de assassinos e psicopatas por causa do Bullying, e toda essa atenção que a mídia dá à esses assassinos em massa, também pode servir de inspiração para gerações futuras.
Mas parece que ninguém enxerga isso. É só usar o EUA como exemplo, já li relatos de que esses psicopatas usam as informações sobre o total de vítimas dos ataque em massa anteriores, como se fosse uma espécie de ranking.",1,-4,negativo
"A matéria ainda não sabe nada sobre o atirador, sobre as vitórias nem nada. Mas a patrulha de urubus petralhas já usa o trágico incidente para fazer política. Cada vez me orgulho mais de ter votado em Bolsonaro e não ter qualquer parte com esta escória.",2,-3,negativo
Tem que fazer igual aqui nos Estados Unidos 🇺🇸 os professores são treinado e com o porte de arma para proteger os alunos e a escola de bandido e loucos kkkkkkkkkk lugar de bandido aqui é no cemitério é na bala.,2,-2,neutro
culpa do bozo que prega o ódio,1,-4,negativo
Cara vcs não sejam burros os atiradores eram menores e as armas eram ilegais oq significa q a revogação do estatuto não tem nada haver com isso,1,-2,negativo
"Violência gera violência 😔 , isso que da armar a população",3,-4,negativo
"Por isso precisamos de políticas severas contra violência, não apenas a flexibilização da POSSE de armas. Que aliás, assim como o governo tem gastado para persuadir a população pela votação favorável à reforma da previdência, deveria tbm investir para explicar a diferença de posse e porte de armas, bem como, endurecer às Leis e seus cumprimentos.
Pois a sociedade doente emocionalmente, não pode achar que irão curar as suas feridas emocionais, ceifando vidas em todos os âmbitos. 
E esse tipo de cobranças, depende de nós, cada um pressionando o Estado por políticas públicas eficazes.",3,-4,negativo
Lá vem os oportunistas colocar o Bolsonaro em tudo. Devem sonhar com o cara...,1,-2,negativo
"Cadê a galera da arminha das milícias?
🤡👉🍊🤡👉🍊🤡👉🍊",1,-2,negativo
"Lá vai os oportunistas, desonestos, culpar armas.. incrível",1,-2,negativo
Os petistas como sempre defecando pela boca,1,-1,neutro
esperando algum imbecil falar que foi culpa do bolso... esquece ja falaram,2,-3,negativo
"legaliza a arma ai, vai dar certo sim",1,-1,neutro
"Se cada aluno tivesse uma arma isso não aconteceria... Não era esse o pensamento dos minions?! Triste pela notícia, e mais triste ainda por ter um presidente que facilita o acesso às armas.",2,-3,negativo
"""Adolescentes encapuzados e armados"".... MANDA ESSAS MERDAS PRA VALA. 
Ah! Se mataram???? JOGA NO LIXO.",2,-2,neutro
9 mortos. E os atiradors se mataram. PQP,1,-4,negativo
PRESIDENTE MILICIANO ASSASSINO DE MERDA.,1,-2,negativo
Desgraçados enviado do inferno,1,-3,negativo
Político cada um pior que outro..bando de safados,1,-3,negativo
UE mais o bosta minto não quê ser iguais ao Estados Unidos taí.,1,-1,neutro
Cadê os defensores de armas?,1,-1,neutro
Mais uma moda ridícula q a gnt tá importando d fora?,1,-3,negativo
"Oooo Bolsonaro.
Fechar as fábricas de armas.
Destruir todas as armas!!!!!!",1,-3,negativo
"O Bozo só trouxe desgraça pro país, vai-te embora, coisa ruim.",1,-2,negativo
Querem liberar arma ainda na mão dessa população ignorante???? Pqp,3,-3,neutro
Nojo de alguns comentários oportunistas.,1,-1,neutro
"Nova Era. Brasil, um país miliciano.",1,-1,neutro
e vocês aí querendo incentivar mais armas além das ilegais,3,-2,positivo
MIMIMI SO ACONTECE NOS ESTADOS UNIDOS MIMIMIMIM DESARMAMENTO FUNCIONA MIMIMIMI,1,-2,negativo
"Armem mais a população, que tá pouco😔😔",3,-1,positivo
Foram usados dois Liquidificadores com a numeração raspada,1,-2,negativo
Só lembrando que o delegado do caso MARIELLE foi afastado tem caroço nese angu,1,-1,neutro
cadê os defensores retardados do porte de armas?,1,-2,negativo
E esses bandidos e covardes ainda se mataram muito triste,1,-3,negativo
3 filhos do demônio deram ❤️😂 numa notícia dessas vc vê que o ser humano não tem salvação,2,-3,negativo
Daqui a pouco vem o demente e falar Bolsonaro que fez isso,1,-3,negativo
Culpa do capitalista Bolsonaro,1,-2,negativo
Lamentável ainda tem políticos querendo libera armas,3,-3,neutro
"Ja passou do limite essa palhacada: CRIANCAS FORAM MORTASSSA E VCS FALANDO DE BOLSONARO,,PT?E COMPRAM ARMA AONDE?NA LOJA QUE NAO E..SE ASSALTAM A ANOS COM ARMAS DA ONDE?GENTE TUDO ALIENADAAAA,SE COMPRA EM FAVELAS,ESCUSAMENTE.UM OU OUTRO E PQ O PAI PODE SER DA POLICIA ..AGORA FACAM O FAVOR DE LAMENTAR DO QUE FICAR FOCANDO NO CARA..COISA CHATA E DOENTIA.SINCERAMENTE TA CHATO E VIRANDO DOENCA ISSO..",2,-3,negativo
"117 FUZIS EM UMA CASA PRONTINHO PRA IREM PRAS RUAS , DESARMAMENTO SO DESARMA GENTE DE BEM SEUS OTARIOS !",2,-2,neutro
"Putz... ah nem...

É o tempo Bozo???",1,-1,neutro
Influência do Bozo,1,-1,neutro
"O único capaz de parar um homem mau, armado, é um homem de bem, armado!",2,-2,neutro
armas ilegais nas mãos de bandidos...,1,-2,negativo
Libera ARMA BOLSOLIXO!,1,-1,neutro
Simpatizante do bozo.,1,-1,neutro
Dois adolescentes filhos puta,1,-4,negativo
"Faz a arminha do mito para liberar mais armas - 👉👉 
Pelo jeito morreu crianças, tem colocar na conta do Bolsonaro e seus idolatras",2,-1,positivo
libere a arma pro cidadão de bem. ahã,2,-1,positivo
Esses eleitores do bozo só vieram pra desgraçar o país... impressionante,1,-3,negativo
"Os rapazes estavam também com machado e faça e, a culpa é da arma? Quando não se tem explicação, procuram colocar a culpa no que não está nem liberado. Eles iriam matar de qualquer jeito, inclusive com o machado. Devem proibir também venda de machados e facas? Alguém vai dizer que Bolsonaro que deu a arma para ele. Me poupem. Vão descarregar suas frustração de outra maneira.",2,-3,negativo
Meus Deus agora vem as tragédias com armas de fogo quem é o culpado a polícia ontem descobriram aquele monte de armas com esse governo lixo de milicianos só vai ter essas tragédias agora meu Deus misericórdia de todas as vítimas e familiares da vítima,1,-3,negativo
"Que tristeza !!! mas em segundos chegarão os politizadores de esquerda, para fazer da situação um palanque politico, assim como fazem com Marielle, que deixou de ser uma pessoa e virou um palanque da esquerda, como a própria filha disse.",1,-3,negativo
Povinho oportunista que não sabe mais distinguir o momento. É muito triste ter compatriotas desse tipo. Respeitem o momento e se dirijam aos temas apropriados para falar porcarias.,3,-4,negativo
"(SOBRE O PRESIDENTE DESTA NAÇÃO)
 Em toda a minha vida, nunca vi ou ouvi falar de um presidente sendo examinado sobre cada palavra que fala, sendo humilhado diuturnamente pela mídia, caluniado, ridicularizado, insultado, ameaçado de morte, esfaqueado e ainda ter alguns tentado denegrir a imagem de nossa Primeira-dama, e ter seus filhos também insultados e humilhados.
Estou verdadeiramente envergonhado da mídia vendida do meu país. Tenho vergonha dos insuportáveis inimigos de Bolsonaro, que não têm nenhuma moral, ética ou valores, e da irresponsabilidade dos repórteres que acham que têm o direito de opinar pessoalmente apenas para influenciar suas audiências em uma direção negativa, mesmo se não houver qualquer verdade em sua mensagem. Todos os outros presidentes foram eleitos e fizeram o juramento de posse, eles foram autorizados a tentar servir este país sem um constante escrutínio negativo de nossas fontes de notícias. Bolsonaro é diariamente esmagado e execrado enquanto as fontes de notícias buscam apen...",2,-5,negativo
"Políticos nojentos já vão começar a fazer campanha política, contra ou a favor do desarmamento.",2,-4,negativo
A culpa é do PT que é uma fábrica de marginais. Desarmou o cidadão de bem e armou os vagabundos.,2,-2,neutro
"Povo podre que no lugar de cobrar atitudes reais desse na saúde e na segurança fica divido e
brigando feito otário e não respeitam nem as família das vítimas!!!",3,-3,neutro
O que se entende da matéria? Armas disparam sozinhas dentro de escola! Já que o atirador é bandido e não podem o colocar como! Que matéria canalhas!,1,-2,negativo
"A galera do ""ódio do bem"" estão tendo orgasmo com essa tragédia! 
Esquerda é sinônimo de doença mental!!!",2,-4,negativo
Com certeza esse Idiota e Imbecil de Berço babaca e Esquizofrênico descarado e vagabundo é um Discípulo de Bolsonaro que Prega o Ódio o Racismo a Intolerância o Preconceito o Fuzilamento das Pessoas e Preconceito e Feminicidio a Matança a Carnificina contra o Povão,1,-4,negativo
"Esses adolescentes são os que a PETRALHADA chama de ""VÍTIMAS DA SOCIEDADE""!",1,-4,negativo
"Porra , que merda",1,-2,negativo
"Povo podre que no lugar de cobrar atitudes reais desse na saúde e na segurança fica divido e
brigando feito otário e não respeitam nem as família das vítimas!!!",3,-3,neutro
"Não são as escola culpadas, são ás criações de filhos desamparados pela família!",1,-2,negativo
"》》Crianças sendo ""educadas"" pelas #ApresentadorasVadias... 💩💰💩💰💩💰 da #TVBrasileira",1,-1,neutro
Sim acho que a escola tem que ter estrutura o meu filho estuda uma que e do governo e tem e me ajudou muito com meu filho num momento que precisei mas educação vem de casa a escola esta auxiliando né complicado,1,-2,negativo
Falta psicólogos r assistente social nas escolas.,1,-2,negativo
"Ficarmos atentos com nossos filhos , ontem mesmo em minha cidade que fica em Pontalina foi evitado uma tragédia como a de Suzano, graças a coordenadora da escola e a Polícia Civil agiram rápido e prenderam o aluno .",2,-3,negativo
"Cadê a guarda municipal pra defender o patrimônio municipal , hoje vemos que a guarda quis vira outra polícia ao invés de ficar nas escolas cais etc.",1,-1,neutro
Nossa quanta besteira para ne tanta coisa pra se preocupar e ainda fica falando de presidente afff,1,-4,negativo
"Isto mesmo 
A guarda municipal deveria tomar conta das escolas",2,-2,neutro
Falta,1,-2,negativo
"Bullying e falta de segurança seriam os principais motivos, claro que não o erro está dentro dos próprios lares, pais omissos, irresponsáveis",2,-2,neutro
"Do nada surge um maluco BOLSONARO e grita:
'A SOLUÇÃO PARA VIOLÊNCIA É FACILITAR O ACESSO ÀS ARMAS PARA A POPULAÇÃO""
Depois faz sinal de ARMINHA e braveja:
""VAMOS METRALHAR TODO MUNDO""
Eleito Presidente dos LARANJAS em nome de DEUS!",3,-5,negativo
Lembrem-se que o estatuto do desarmamento está em pleno VIGOR! Também não evitou as quase 65000 mortes.,1,-4,negativo
REALENGO 7 DE ABRIL DE 2011 . LEMBRANDO QUE O BRASIL ERA GOVERNADO PELO PT. 🤣,1,-1,neutro
"""Segue abaixo as coincidências 

2003 - Jair defende milicias
2007 - Flávio quer legalizar milicias
2011- A juíza Patricia Acioli é assassinada por milicianos, Flávio a difama.
2015 - De 70 deputados da ALERJ, Flávio é o único a votar contra CPI q investigara policiais.
2018 - Já em campanha, Jair defende milicias (de novo)
2018- Flávio faz campanha com família ligada ao jogo do bicho (muitos bicheiros viraram milicianos)
2018- Marielle é assassinada (silêncio dos Bolsonaros)
2018 - Dois PM's são presos, acusados de serem milicianos, os dois são irmãos da tesoureira e assessora do PSL 
2018 - Dois candidatos do partido do Bolsonaro quebram uma placa de homenagem a Marielle e Flávio os defende.
2018 - descobrem q uma milícia de São Gonçalo teria atuado em favor de um dos candidatos de Jair Bolsonaro à ALERJ, o coronel Fernando Salema (PSL)
2019 - COAF revela que Fabrício, ex-assessor de Flávio, fez movimentação atípica de R$ 1,233 milhão entre 2016 e janeiro de 2017. O ex PM já cometeu pelo menos 10 homicíd...",3,-2,positivo
O que aconteceu em Suzano não foi culpa do governo meu povo,1,-2,negativo
FANTÁSTICO ESSE COMENTARIO......,3,-1,positivo
Precisamos aprender a votar pessoal.,1,-1,neutro
O grande problema é a ideologia como diz Carlos Matos... você acaba fechando os olhos para coisas pelo simples fato de não ser de seu interesse. No caso o Plínio não ter visto a reportagem sobre os casos comissionados.,3,-2,positivo
Shalom ao Carlos Matos Dedé do Shalom do mundubim,1,-2,negativo
"Realengo 7 de Abril de 2011, 13 mortos, bandido. Ex-aluno do colégio armado com um 38 e um 32 e munição....só relembrando porque tem gente de memória fraca😉",1,-4,negativo
"Bom dia,pergunta ao Plínio se a preocupação dele claro que a de todos,com a resolução de quem mandou matar essa vereadora e a mesma em relação de quem mandou matar o bolssonaro e a pior de todas,desvendar o autor de quem colocou na cabeça daquele doido que se proclamou presidente do Brasil,o Plínio também vai se preocupar?",2,-4,negativo
"Com certeza a tragedia seria outra , talvez muito maior se professores portassem armas, o momento não é para se fazer política , ou culpar esse ou aquele , o momento pede que nos portemos com respeito às famílias que perderam seus entes queridos , e violência não se acaba com mais violência , o mundo todo está repleto de histórias tristes como esta.sejemos então menos egoista e nos aproximemos mais do ser humano e racional que existe em todos nós . Políticos são feitos para o bem do povo e do país , se não há respeito e concordância mútua para um bem maior , nenhum lado se faz correto , nem esquerda e nem direita .",3,-4,negativo
Cargos comissionados *,1,-2,negativo
E dinheiro vai pra onde por Queiroz,1,-1,neutro
"O estatuto do desarmamento está em pleno vigor, entretanto, não evitou a tragédia!",1,-3,negativo
Isso não tem nada vem em aprender a votar,1,-1,neutro
As maiorias dos jovens não querem nada da vida tá no caráter de cada um,3,-1,positivo
Ou arma todos ou desarmam todos...por que o estatuto do desarmamento é bem parcial nao é mesmo.,2,-2,neutro
NÃO adianta falar em tragédia e não fazer nada pela educação,1,-4,negativo
Falhou a família,1,-2,negativo
"Esse negócio de flexibilização das armas é de uma insanidade bem típica do Presidente Jair Bolsona que pregou em toda campanha e ainda continua a pregar o uso do grito, a forma com forma de resolução as relações do cotidiano. arma foi feito para matar e pronto, não tem outra utilidade.",2,-4,negativo
"Estado de Direito impõe monopólio do uso da força ao Estado para promover segurança e justiça.....arma do cristão é o evangelho, do cidadão a Constituição e do bandido a violência. 
Menos Armas, menos letalidade.",3,-4,negativo
